,PAY,PROB
1488,14.88,0.07325957478738102
1489,14.89,0.07343207277328899
1490,14.9,0.07360494466616599
1491,14.91,0.07377819112447015
1492,14.92,0.07395181280709809
1493,14.93,0.07412581037338145
1494,14.94,0.07430018448308329
1495,14.95,0.07447493579639468
1496,14.96,0.0746500649739309
1497,14.97,0.07482557267672808
1498,14.98,0.07500145956623937
1499,14.99,0.07517772630433141
1500,15.0,0.07535437355328067
1501,15.01,0.07553140197576974
1502,15.02,0.07570881223488345
1503,15.03,0.07588660499410547
1504,15.04,0.07606478091731421
1505,15.05,0.07624334066877932
1506,15.06,0.07642228491315761
1507,15.07,0.07660161431548952
1508,15.08,0.076781329541195
1509,15.09,0.07696143125606986
1510,15.1,0.07714192012628161
1511,15.11,0.07732279681836586
1512,15.12,0.07750406199922213
1513,15.13,0.07768571633610996
1514,15.14,0.07786776049664491
1515,15.15,0.07805019514879463
1516,15.16,0.0782330209608747
1517,15.17,0.07841623860154469
1518,15.18,0.07859984873980388
1519,15.19,0.07878385204498742
1520,15.2,0.078968249186762
1521,15.21,0.07915304083512177
1522,15.22,0.07933822766038409
1523,15.23,0.07952381033318547
1524,15.24,0.07970978952447723
1525,15.25,0.07989616590552129
1526,15.26,0.08008294014788579
1527,15.27,0.08027011292344102
1528,15.28,0.0804576849043549
1529,15.29,0.08064565676308864
1530,15.3,0.0808340291723925
1531,15.31,0.08102280280530125
1532,15.32,0.08121197833512987
1533,15.33,0.08140155643546906
1534,15.34,0.08159153778018066
1535,15.35,0.08178192304339336
1536,15.36,0.08197271289949805
1537,15.37,0.08216390802314327
1538,15.38,0.08235550908923073
1539,15.39,0.08254751677291054
1540,15.4,0.08273993174957686
1541,15.41,0.08293275469486307
1542,15.42,0.08312598628463712
1543,15.43,0.0833196271949968
1544,15.44,0.0835136781022652
1545,15.45,0.08370813968298582
1546,15.46,0.08390301261391776
1547,15.47,0.08409829757203104
1548,15.48,0.08429399523450172
1549,15.49,0.08449010627870712
1550,15.5,0.0846866313822209
1551,15.51,0.08488357122280807
1552,15.52,0.08508092647842026
1553,15.53,0.0852786978271907
1554,15.54,0.08547688594742914
1555,15.55,0.08567549151761696
1556,15.56,0.08587451521640214
1557,15.57,0.08607395772259425
1558,15.58,0.08627381971515928
1559,15.59,0.08647410187321451
1560,15.6,0.08667480487602355
1561,15.61,0.08687592940299109
1562,15.62,0.08707747613365763
1563,15.63,0.0872794457476944
1564,15.64,0.08748183892489815
1565,15.65,0.08768465634518577
1566,15.66,0.08788789868858914
1567,15.67,0.08809156663524963
1568,15.68,0.08829566086541298
1569,15.69,0.08850018205942384
1570,15.7,0.0887051308977204
1571,15.71,0.08891050806082879
1572,15.72,0.08911631422935795
1573,15.73,0.089322550083994
1574,15.74,0.0895292163054948
1575,15.75,0.0897363135746842
1576,15.76,0.08994384257244684
1577,15.77,0.09015180397972239
1578,15.78,0.09036019847749985
1579,15.79,0.09056902674681212
1580,15.8,0.09077828946873037
1581,15.81,0.09098798732435795
1582,15.82,0.09119812099482517
1583,15.83,0.09140869116128339
1584,15.84,0.0916196985048991
1585,15.85,0.09183114370684835
1586,15.86,0.09204302744831086
1587,15.87,0.09225535041046397
1588,15.88,0.09246811327447711
1589,15.89,0.09268131672150566
1590,15.9,0.09289496143268516
1591,15.91,0.09310904808912522
1592,15.92,0.09332357737190368
1593,15.93,0.09353854996206035
1594,15.94,0.09375396654059129
1595,15.95,0.09396982778844258
1596,15.96,0.09418613438650429
1597,15.97,0.09440288701560409
1598,15.98,0.09462008635650156
1599,15.99,0.09483773308988165
1600,16.0,0.09505582789634867
1601,16.01,0.09527437145642001
1602,16.02,0.09549336445051952
1603,16.03,0.09571280755897218
1604,16.04,0.0959327014619965
1605,16.05,0.0961530468396994
1606,16.06,0.09637384437206885
1607,16.07,0.09659509473896806
1608,16.08,0.096816798620129
1609,16.09,0.09703895669514555
1610,16.1,0.09726156964346754
1611,16.11,0.09748463814439384
1612,16.12,0.0977081628770661
1613,16.13,0.09793214452046194
1614,16.14,0.09815658375338858
1615,16.15,0.0983814812544758
1616,16.16,0.09860683770217009
1617,16.17,0.09883265377472704
1618,16.18,0.099058930150205
1619,16.19,0.09928566750645891
1620,16.2,0.09951286652113234
1621,16.21,0.09974052787165202
1622,16.22,0.09996865223521982
1623,16.23,0.10019724028880672
1624,16.24,0.10042629270914569
1625,16.25,0.10065581017272446
1626,16.26,0.10088579335577913
1627,16.27,0.10111624293428682
1628,16.28,0.10134715958395883
1629,16.29,0.10157854398023355
1630,16.3,0.10181039679826948
1631,16.31,0.10204271871293782
1632,16.32,0.10227551039881622
1633,16.33,0.10250877253018044
1634,16.34,0.10274250578099797
1635,16.35,0.10297671082492105
1636,16.36,0.10321138833527843
1637,16.37,0.10344653898506936
1638,16.38,0.1036821634469552
1639,16.39,0.10391826239325282
1640,16.4,0.10415483649592704
1641,16.41,0.10439188642658327
1642,16.42,0.10462941285645991
1643,16.43,0.10486741645642134
1644,16.44,0.10510589789695007
1645,16.45,0.10534485784813954
1646,16.46,0.10558429697968652
1647,16.47,0.10582421596088315
1648,16.48,0.1060646154606104
1649,16.49,0.10630549614732923
1650,16.5,0.10654685868907365
1651,16.51,0.10678870375344338
1652,16.52,0.10703103200759506
1653,16.53,0.10727384411823596
1654,16.54,0.10751714075161484
1655,16.55,0.10776092257351512
1656,16.56,0.10800519024924676
1657,16.57,0.10824994444363849
1658,16.58,0.10849518582102964
1659,16.59,0.10874091504526279
1660,16.6,0.10898713277967541
1661,16.61,0.10923383968709215
1662,16.62,0.10948103642981681
1663,16.63,0.10972872366962398
1664,16.64,0.1099769020677519
1665,16.65,0.11022557228489314
1666,16.66,0.11047473498118786
1667,16.67,0.11072439081621452
1668,16.68,0.1109745404489822
1669,16.69,0.11122518453792289
1670,16.7,0.1114763237408823
1671,16.71,0.11172795871511247
1672,16.72,0.11198009011726301
1673,16.73,0.11223271860337307
1674,16.74,0.11248584482886292
1675,16.75,0.11273946944852534
1676,16.76,0.11299359311651772
1677,16.77,0.1132482164863533
1678,16.78,0.11350334021089298
1679,16.79,0.11375896494233628
1680,16.8,0.1140150913322139
1681,16.81,0.11427172003137778
1682,16.82,0.11452885168999405
1683,16.83,0.11478648695753321
1684,16.84,0.11504462648276192
1685,16.85,0.11530327091373502
1686,16.86,0.11556242089778557
1687,16.87,0.11582207708151727
1688,16.88,0.1160822401107952
1689,16.89,0.11634291063073716
1690,16.9,0.11660408928570484
1691,16.91,0.11686577671929517
1692,16.92,0.11712797357433107
1693,16.93,0.11739068049285308
1694,16.94,0.1176538981161103
1695,16.95,0.11791762708455096
1696,16.96,0.11818186803781451
1697,16.97,0.11844662161472125
1698,16.98,0.11871188845326489
1699,16.99,0.11897766919060196
1700,17.0,0.11924396446304358
1701,17.01,0.11951077490604668
1702,17.02,0.11977810115420383
1703,17.03,0.12004594384123497
1704,17.04,0.12031430359997776
1705,17.05,0.12058318106237868
1706,17.06,0.12085257685948338
1707,17.07,0.12112249162142785
1708,17.08,0.12139292597742862
1709,17.09,0.12166388055577396
1710,17.1,0.12193535598381425
1711,17.11,0.12220735288795222
1712,17.12,0.12247987189363463
1713,17.13,0.12275291362534131
1714,17.14,0.12302647870657726
1715,17.15,0.12330056775986183
1716,17.16,0.12357518140671972
1717,17.17,0.12385032026767204
1718,17.18,0.12412598496222546
1719,17.19,0.12440217610886367
1720,17.2,0.12467889432503718
1721,17.21,0.12495614022715389
1722,17.22,0.12523391443056922
1723,17.23,0.12551221754957675
1724,17.24,0.12579105019739772
1725,17.25,0.12607041298617222
1726,17.26,0.1263503065269487
1727,17.27,0.12663073142967415
1728,17.28,0.12691168830318497
1729,17.29,0.12719317775519584
1730,17.3,0.12747520039229127
1731,17.31,0.1277577568199142
1732,17.32,0.12804084764235713
1733,17.33,0.12832447346275172
1734,17.34,0.12860863488305843
1735,17.35,0.1288933325040574
1736,17.36,0.1291785669253372
1737,17.37,0.12946433874528565
1738,17.38,0.12975064856107926
1739,17.39,0.1300374969686733
1740,17.4,0.13032488456279118
1741,17.41,0.13061281193691476
1742,17.42,0.13090127968327395
1743,17.43,0.13119028839283628
1744,17.44,0.13147983865529686
1745,17.45,0.13176993105906756
1746,17.46,0.13206056619126774
1747,17.47,0.13235174463771246
1748,17.48,0.13264346698290325
1749,17.49,0.13293573381001725
1750,17.5,0.13322854570089632
1751,17.51,0.13352190323603785
1752,17.52,0.1338158069945826
1753,17.53,0.1341102575543055
1754,17.54,0.1344052554916045
1755,17.55,0.1347008013814902
1756,17.56,0.1349968957975748
1757,17.57,0.13529353931206253
1758,17.58,0.13559073249573766
1759,17.59,0.13588847591795483
1760,17.6,0.13618677014662806
1761,17.61,0.13648561574821952
1762,17.62,0.13678501328773007
1763,17.63,0.1370849633286868
1764,17.64,0.1373854664331336
1765,17.65,0.1376865231616198
1766,17.66,0.137988134073189
1767,17.67,0.13829029972536921
1768,17.68,0.13859302067416063
1769,17.69,0.13889629747402582
1770,17.7,0.13920013067787826
1771,17.71,0.13950452083707152
1772,17.72,0.13980946850138787
1773,17.73,0.14011497421902835
1774,17.74,0.14042103853660026
1775,17.75,0.14072766199910727
1776,17.76,0.14103484514993794
1777,17.77,0.14134258853085413
1778,17.78,0.1416508926819811
1779,17.79,0.1419597581417949
1780,17.8,0.14226918544711223
1781,17.81,0.1425791751330788
1782,17.82,0.1428897277331583
1783,17.83,0.1432008437791211
1784,17.84,0.14351252380103263
1785,17.85,0.14382476832724284
1786,17.86,0.14413757788437428
1787,17.87,0.14445095299731103
1788,17.88,0.144764894189187
1789,17.89,0.14507940198137542
1790,17.9,0.14539447689347626
1791,17.91,0.14571011944330572
1792,17.92,0.1460263301468846
1793,17.93,0.1463431095184262
1794,17.94,0.1466604580703262
1795,17.95,0.14697837631314953
1796,17.96,0.14729686475562007
1797,17.97,0.14761592390460865
1798,17.98,0.14793555426512142
1799,17.99,0.14825575634028856
1800,18.0,0.14857653063135212
1801,18.01,0.1488978776376551
1802,18.02,0.1492197978566294
1803,18.03,0.14954229178378411
1804,18.04,0.14986535991269415
1805,18.05,0.15018900273498825
1806,18.06,0.15051322074033707
1807,18.07,0.1508380144164424
1808,18.08,0.15116338424902417
1809,18.09,0.15148933072180915
1810,18.1,0.15181585431651998
1811,18.11,0.15214295551286167
1812,18.12,0.15247063478851164
1813,18.13,0.15279889261910617
1814,18.14,0.15312772947822972
1815,18.15,0.1534571458374027
1816,18.16,0.153787142166069
1817,18.17,0.15411771893158513
1818,18.18,0.15444887659920736
1819,18.19,0.15478061563208032
1820,18.2,0.1551129364912247
1821,18.21,0.15544583963552552
1822,18.22,0.15577932552171955
1823,18.23,0.15611339460438456
1824,18.24,0.15644804733592566
1825,18.25,0.15678328416656406
1826,18.26,0.15711910554432576
1827,18.27,0.1574555119150276
1828,18.28,0.15779250372226725
1829,18.29,0.15813008140740925
1830,18.3,0.15846824540957408
1831,18.31,0.1588069961656256
1832,18.32,0.15914633411015902
1833,18.33,0.15948625967548827
1834,18.34,0.15982677329163444
1835,18.35,0.16016787538631322
1836,18.36,0.16050956638492278
1837,18.37,0.16085184671053163
1838,18.38,0.16119471678386565
1839,18.39,0.16153817702329748
1840,18.4,0.16188222784483222
1841,18.41,0.16222686966209632
1842,18.42,0.16257210288632573
1843,18.43,0.16291792792635196
1844,18.44,0.16326434518859168
1845,18.45,0.16361135507703264
1846,18.46,0.16395895799322255
1847,18.47,0.1643071543362562
1848,18.48,0.16465594450276325
1849,18.49,0.1650053288868954
1850,18.5,0.1653553078803148
1851,18.51,0.16570588187218102
1852,18.52,0.16605705124913886
1853,18.53,0.16640881639530594
1854,18.54,0.16676117769225982
1855,18.55,0.16711413551902668
1856,18.56,0.1674676902520673
1857,18.57,0.16782184226526603
1858,18.58,0.16817659192991752
1859,18.59,0.16853193961471402
1860,18.6,0.16888788568573415
1861,18.61,0.16924443050642862
1862,18.62,0.16960157443760912
1863,18.63,0.1699593178374353
1864,18.64,0.1703176610614022
1865,18.65,0.17067660446232755
1866,18.66,0.1710361483903397
1867,18.67,0.1713962931928648
1868,18.68,0.1717570392146142
1869,18.69,0.17211838679757205
1870,18.7,0.17248033628098217
1871,18.71,0.17284288800133685
1872,18.72,0.17320604229236222
1873,18.73,0.17356979948500795
1874,18.74,0.17393415990743263
1875,18.75,0.17429912388499208
1876,18.76,0.17466469174022753
1877,18.77,0.1750308637928512
1878,18.78,0.1753976403597352
1879,18.79,0.17576502175489842
1880,18.8,0.17613300828949363
1881,18.81,0.1765016002717953
1882,18.82,0.17687079800718686
1883,18.83,0.17724060179814757
1884,18.84,0.17761101194424073
1885,18.85,0.17798202874210056
1886,18.86,0.17835365248541923
1887,18.87,0.17872588346493537
1888,18.88,0.17909872196841972
1889,18.89,0.17947216828066445
1890,18.9,0.1798462226834687
1891,18.91,0.18022088545562673
1892,18.92,0.18059615687291608
1893,18.93,0.1809720372080832
1894,18.94,0.1813485267308322
1895,18.95,0.18172562570781167
1896,18.96,0.182103334402602
1897,18.97,0.18248165307570288
1898,18.98,0.18286058198452065
1899,18.99,0.18324012138335533
1900,19.0,0.18362027152338842
1901,19.01,0.18400103265267037
1902,19.02,0.18438240501610684
1903,19.03,0.18476438885544802
1904,19.04,0.18514698440927368
1905,19.05,0.1855301919129828
1906,19.06,0.18591401159877893
1907,19.07,0.18629844369565904
1908,19.08,0.18668348842940033
1909,19.09,0.18706914602254723
1910,19.1,0.1874554166943996
1911,19.11,0.1878423006609996
1912,19.12,0.1882297981351192
1913,19.13,0.18861790932624753
1914,19.14,0.18900663444057864
1915,19.15,0.1893959736809981
1916,19.16,0.1897859272470713
1917,19.17,0.19017649533503067
1918,19.18,0.19056767813776238
1919,19.19,0.19095947584479528
1920,19.2,0.19135188864228642
1921,19.21,0.19174491671301058
1922,19.22,0.19213856023634576
1923,19.23,0.19253281938826217
1924,19.24,0.19292769434130908
1925,19.25,0.19332318526460193
1926,19.26,0.19371929232381074
1927,19.27,0.19411601568114709
1928,19.28,0.1945133554953515
1929,19.29,0.19491131192168135
1930,19.3,0.1953098851118983
1931,19.31,0.19570907521425526
1932,19.32,0.19610888237348545
1933,19.33,0.1965093067307882
1934,19.34,0.1969103484238173
1935,19.35,0.1973120075866696
1936,19.36,0.1977142843498705
1937,19.37,0.19811717884036384
1938,19.38,0.1985206911814976
1939,19.39,0.19892482149301294
1940,19.4,0.19932956989103132
1941,19.41,0.19973493648804175
1942,19.42,0.20014092139288986
1943,19.43,0.20054752471076376
1944,19.44,0.20095474654318335
1945,19.45,0.20136258698798726
1946,19.46,0.20177104613932093
1947,19.47,0.20218012408762376
1948,19.48,0.20258982091961839
1949,19.49,0.20300013671829645
1950,19.5,0.2034110715629082
1951,19.51,0.20382262552894947
1952,19.52,0.20423479868814937
1953,19.53,0.20464759110845937
1954,19.54,0.20506100285403936
1955,19.55,0.2054750339852473
1956,19.56,0.20588968455862608
1957,19.57,0.20630495462689208
1958,19.58,0.20672084423892287
1959,19.59,0.20713735343974496
1960,19.6,0.2075544822705225
1961,19.61,0.207972230768545
1962,19.62,0.20839059896721532
1963,19.63,0.2088095868960373
1964,19.64,0.20922919458060546
1965,19.65,0.20964942204259102
1966,19.66,0.21007026929973177
1967,19.67,0.21049173636581953
1968,19.68,0.2109138232506879
1969,19.69,0.21133652996020202
1970,19.7,0.21175985649624496
1971,19.71,0.21218380285670735
1972,19.72,0.21260836903547511
1973,19.73,0.21303355502241803
1974,19.74,0.21345936080337802
1975,19.75,0.2138857863601572
1976,19.76,0.214312831670507
1977,19.77,0.21474049670811615
1978,19.78,0.21516878144259932
1979,19.79,0.21559768583948496
1980,19.8,0.21602720986020552
1981,19.81,0.21645735346208367
1982,19.82,0.21688811659832335
1983,19.83,0.2173194992179963
1984,19.84,0.2177515012660315
1985,19.85,0.2181841226832049
1986,19.86,0.21861736340612606
1987,19.87,0.21905122336722868
1988,19.88,0.21948570249475857
1989,19.89,0.21992080071276246
1990,19.9,0.22035651794107722
1991,19.91,0.2207928540953181
1992,19.92,0.22122980908686823
1993,19.93,0.2216673828228675
1994,19.94,0.22210557520620133
1995,19.95,0.22254438613548924
1996,19.96,0.22298381550507543
1997,19.97,0.22342386320501556
1998,19.98,0.2238645291210685
1999,19.99,0.22430581313468306
2000,20.0,0.2247477151229883
2001,20.01,0.22519023495878357
2002,20.02,0.2256333725105257
2003,20.03,0.22607712764232074
2004,20.04,0.22652150021391101
2005,20.05,0.22696649008066608
2006,20.06,0.22741209709357155
2007,20.07,0.22785832109921872
2008,20.08,0.22830516193979342
2009,20.09,0.22875261945306663
2010,20.1,0.22920069347238348
2011,20.11,0.22964938382665268
2012,20.12,0.23009869034033664
2013,20.13,0.2305486128334404
2014,20.14,0.2309991511215029
2015,20.15,0.23145030501558492
2016,20.16,0.2319020743222597
2017,20.17,0.2323544588436039
2018,20.18,0.23280745837718517
2019,20.19,0.23326107271605473
2020,20.2,0.23371530164873502
2021,20.21,0.23417014495921137
2022,20.22,0.2346256024269215
2023,20.23,0.23508167382674575
2024,20.24,0.23553835892899677
2025,20.25,0.2359956574994108
2026,20.26,0.23645356929913713
2027,20.27,0.23691209408472866
2028,20.28,0.23737123160813248
2029,20.29,0.23783098161667948
2030,20.3,0.2382913438530764
2031,20.31,0.23875231805539457
2032,20.32,0.2392139039570618
2033,20.33,0.2396761012868524
2034,20.34,0.2401389097688777
2035,20.35,0.24060232912257778
2036,20.36,0.24106635906271054
2037,20.37,0.24153099929934435
2038,20.38,0.24199624953784768
2039,20.39,0.24246210947888064
2040,20.4,0.2429285788183855
2041,20.41,0.24339565724757814
2042,20.42,0.2438633444529391
2043,20.43,0.2443316401162046
2044,20.44,0.24480054391435788
2045,20.45,0.24527005551961964
2046,20.46,0.2457401745994414
2047,20.47,0.24621090081649413
2048,20.48,0.246682233828662
2049,20.49,0.24715417328903272
2050,20.5,0.24762671884588874
2051,20.51,0.2480998701427005
2052,20.52,0.2485736268181159
2053,20.53,0.24904798850595375
2054,20.54,0.24952295483519454
2055,20.55,0.24999852542997303
2056,20.56,0.25047469990956883
2057,20.57,0.2509514778884007
2058,20.58,0.2514288589760156
2059,20.59,0.25190684277708314
2060,20.6,0.2523854288913867
2061,20.61,0.2528646169138152
2062,20.62,0.25334440643435696
2063,20.63,0.2538247970380899
2064,20.64,0.2543057883051756
2065,20.65,0.25478737981085103
2066,20.66,0.25526957112542065
2067,20.67,0.25575236181425054
2068,20.68,0.25623575143775873
2069,20.69,0.25671973955141003
2070,20.7,0.25720432570570756
2071,20.71,0.2576895094461859
2072,20.72,0.25817529031340414
2073,20.73,0.2586616678429388
2074,20.74,0.2591486415653763
2075,20.75,0.25963621100630696
2076,20.76,0.2601243756863178
2077,20.77,0.260613135120985
2078,20.78,0.26110248882086906
2079,20.79,0.2615924362915057
2080,20.8,0.2620829770334019
2081,20.81,0.262574110542027
2082,20.82,0.263065836307808
2083,20.83,0.2635581538161227
2084,20.84,0.26405106254729266
2085,20.85,0.2645445619765782
2086,20.86,0.26503865157417167
2087,20.87,0.26553333080519126
2088,20.88,0.2660285991296752
2089,20.89,0.26652445600257607
2090,20.9,0.26702090087375396
2091,20.91,0.26751793318797223
2092,20.92,0.2680155523848908
2093,20.93,0.26851375789905996
2094,20.94,0.269012549159917
2095,20.95,0.2695119255917778
2096,20.96,0.27001188661383435
2097,20.97,0.2705124316401468
2098,20.98,0.2710135600796401
2099,20.99,0.27151527133609815
2100,21.0,0.27201756480815825
2101,21.01,0.2725204398893069
2102,21.02,0.27302389596787446
2103,21.03,0.27352793242703033
2104,21.04,0.274032548644778
2105,21.05,0.27453774399395087
2106,21.06,0.2750435178422063
2107,21.07,0.2755498695520236
2108,21.08,0.27605679848069653
2109,21.09,0.27656430398033055
2110,21.1,0.27707238539783946
2111,21.11,0.2775810420749385
2112,21.12,0.2780902733481431
2113,21.13,0.27860007854876245
2114,21.14,0.279110457002897
2115,21.15,0.2796214080314342
2116,21.16,0.2801329309500441
2117,21.17,0.2806450250691765
2118,21.18,0.28115768969405674
2119,21.19,0.2816709241246824
2120,21.2,0.28218472765581964
2121,21.21,0.28269909957700007
2122,21.22,0.28321403917251653
2123,21.23,0.28372954572142184
2124,21.24,0.2842456184975233
2125,21.25,0.2847622567693807
2126,21.26,0.28527945980030467
2127,21.27,0.2857972268483509
2128,21.28,0.2863155571663204
2129,21.29,0.2868344500017542
2130,21.3,0.2873539045969326
2131,21.31,0.2878739201888717
2132,21.32,0.2883944960093214
2133,21.33,0.2889156312847623
2134,21.34,0.2894373252364045
2135,21.35,0.28995957708018477
2136,21.36,0.29048238602676457
2137,21.37,0.29100575128152817
2138,21.38,0.29152967204458013
2139,21.39,0.2920541475107451
2140,21.4,0.2925791768695638
2141,21.41,0.29310475930529334
2142,21.42,0.2936308939969049
2143,21.43,0.2941575801180815
2144,21.44,0.29468481683721903
2145,21.45,0.29521260331742183
2146,21.46,0.2957409387165039
2147,21.47,0.29626982218698705
2148,21.48,0.29679925287609954
2149,21.49,0.29732922992577604
2150,21.5,0.2978597524726556
2151,21.51,0.2983908196480823
2152,21.52,0.29892243057810375
2153,21.53,0.2994545843834712
2154,21.54,0.299987280179638
2155,21.55,0.3005205170767611
2156,21.56,0.3010542941796985
2157,21.57,0.3015886105880119
2158,21.58,0.30212346539596396
2159,21.59,0.30265885769251955
2160,21.6,0.3031947865613471
2161,21.61,0.3037312510808162
2162,21.62,0.30426825032400046
2163,21.63,0.30480578335867636
2164,21.64,0.3053438492473247
2165,21.65,0.3058824470471309
2166,21.66,0.3064215758099853
2167,21.67,0.3069612345824849
2168,21.68,0.3075014224059338
2169,21.69,0.30804213831634436
2170,21.7,0.3085833813444377
2171,21.71,0.3091251505156466
2172,21.72,0.3096674448501145
2173,21.73,0.31021026336269947
2174,21.74,0.31075360506297367
2175,21.75,0.31129746895522553
2176,21.76,0.311841854038463
2177,21.77,0.3123867593064128
2178,21.78,0.3129321837475245
2179,21.79,0.3134781263449718
2180,21.8,0.3140245860766543
2181,21.81,0.3145715619152004
2182,21.82,0.31511905282796954
2183,21.83,0.3156670577770538
2184,21.84,0.3162155757192817
2185,21.85,0.31676460560622055
2186,21.86,0.31731414638417793
2187,21.87,0.31786419699420704
2188,21.88,0.31841475637210676
2189,21.89,0.31896582344842767
2190,21.9,0.31951739714847244
2191,21.91,0.3200694763923007
2192,21.92,0.3206220600947331
2193,21.93,0.3211751471653525
2194,21.94,0.32172873650850975
2195,21.95,0.32228282702332633
2196,21.96,0.32283741760369833
2197,21.97,0.32339250713830037
2198,21.98,0.32394809451058987
2199,21.99,0.32450417859881037
2200,22.0,0.32506075827599684
2201,22.01,0.3256178324099796
2202,22.02,0.3261753998633877
2203,22.03,0.32673345949365595
2204,22.04,0.32729201015302634
2205,22.05,0.327851050688556
2206,22.06,0.3284105799421193
2207,22.07,0.32897059675041485
2208,22.08,0.3295310999449696
2209,22.09,0.33009208835214354
2210,22.1,0.330653560793137
2211,22.11,0.3312155160839934
2212,22.12,0.3317779530356066
2213,22.13,0.332340870453726
2214,22.14,0.33290426713896226
2215,22.15,0.3334681418867925
2216,22.16,0.3340324934875674
2217,22.17,0.33459732072651654
2218,22.18,0.3351626223837545
2219,22.19,0.3357283972342875
2220,22.2,0.33629464404801873
2221,22.21,0.33686136158975705
2222,22.22,0.3374285486192207
2223,22.23,0.3379962038910463
2224,22.24,0.33856432615479465
2225,22.25,0.33913291415495694
2226,22.26,0.3397019666309641
2227,22.27,0.34027148231719095
2228,22.28,0.3408414599429656
2229,22.29,0.3414118982325759
2230,22.3,0.3419827959052773
2231,22.31,0.3425541516752992
2232,22.32,0.34312596425185526
2233,22.33,0.34369823233914776
2234,22.34,0.34427095463637813
2235,22.35,0.3448441298377542
2236,22.36,0.34541775663249696
2237,22.37,0.34599183370485165
2238,22.38,0.3465663597340927
2239,22.39,0.3471413333945348
2240,22.4,0.34771675335554036
2241,22.41,0.34829261828152747
2242,22.42,0.34886892683198073
2243,22.43,0.3494456776614576
2244,22.44,0.35002286941959926
2245,22.45,0.35060050075113874
2246,22.46,0.3511785702959109
2247,22.47,0.3517570766888599
2248,22.48,0.3523360185600519
2249,22.49,0.35291539453468085
2250,22.5,0.3534952032330808
2251,22.51,0.3540754432707345
2252,22.52,0.35465611325828306
2253,22.53,0.35523721180153733
2254,22.54,0.3558187375014858
2255,22.55,0.35640068895430643
2256,22.56,0.3569830647513765
2257,22.57,0.35756586347928265
2258,22.58,0.3581490837198321
2259,22.59,0.35873272405006196
2260,22.6,0.3593167830422515
2261,22.61,0.3599012592639321
2262,22.62,0.3604861512778984
2263,22.63,0.36107145764221865
2264,22.64,0.36165717691024785
2265,22.65,0.3622433076306361
2266,22.66,0.36282984834734244
2267,22.67,0.3634167975996455
2268,22.68,0.3640041539221541
2269,22.69,0.3645919158448211
2270,22.7,0.36518008189295253
2271,22.71,0.36576865058722247
2272,22.72,0.366357620443682
2273,22.73,0.36694698997377356
2274,22.74,0.3675367576843427
2275,22.75,0.36812692207764924
2276,22.76,0.3687174816513816
2277,22.77,0.36930843489866755
2278,22.78,0.3698997803080884
2279,22.79,0.3704915163636907
2280,22.8,0.3710836415449996
2281,22.81,0.37167615432703116
2282,22.82,0.3722690531803071
2283,22.83,0.37286233657086587
2284,22.84,0.37345600296027676
2285,22.85,0.37405005080565495
2286,22.86,0.37464447855967165
2287,22.87,0.3752392846705714
2288,22.88,0.3758344675821824
2289,22.89,0.37643002573393325
2290,22.9,0.3770259575608649
2291,22.91,0.37762226149364525
2292,22.92,0.37821893595858364
2293,22.93,0.378815979377645
2294,22.94,0.3794133901684637
2295,22.95,0.38001116674435864
2296,22.96,0.38060930751434763
2297,22.97,0.3812078108831609
2298,22.98,0.38180667525125866
2299,22.99,0.38240589901484273
2300,23.0,0.3830054805658731
2301,23.01,0.38360541829208405
2302,23.02,0.38420571057699665
2303,23.03,0.38480635579993694
2304,23.04,0.3854073523360488
2305,23.05,0.3860086985563111
2306,23.06,0.3866103928275526
2307,23.07,0.38721243351246803
2308,23.08,0.38781481896963305
2309,23.09,0.3884175475535211
2310,23.1,0.38902061761451884
2311,23.11,0.3896240274989425
2312,23.12,0.3902277755490541
2313,23.13,0.3908318601030767
2314,23.14,0.39143627949521315
2315,23.15,0.3920410320556599
2316,23.16,0.39264611611062467
2317,23.17,0.3932515299823447
2318,23.18,0.39385727198910003
2319,23.19,0.39446334044523446
2320,23.2,0.3950697336611689
2321,23.21,0.39567644994342077
2322,23.22,0.3962834875946204
2323,23.23,0.3968908449135284
2324,23.24,0.3974985201950524
2325,23.25,0.39810651173026573
2326,23.26,0.39871481780642404
2327,23.27,0.3993234367069833
2328,23.28,0.3999323667116176
2329,23.29,0.40054160609623607
2330,23.3,0.4011511531330031
2331,23.31,0.40176100609035315
2332,23.32,0.40237116323301264
2333,23.33,0.4029816228220143
2334,23.34,0.4035923831147176
2335,23.35,0.4042034423648284
2336,23.36,0.4048147988224141
2337,23.37,0.4054264507339249
2338,23.38,0.4060383963422118
2339,23.39,0.40665063388654465
2340,23.4,0.40726316160263226
2341,23.41,0.4078759777226399
2342,23.42,0.4084890804752095
2343,23.43,0.40910246808547834
2344,23.44,0.4097161387750988
2345,23.45,0.41033009076225585
2346,23.46,0.4109443222616897
2347,23.47,0.41155883148471134
2348,23.48,0.41217361663922614
2349,23.49,0.41278867592975
2350,23.5,0.4134040075574308
2351,23.51,0.41401960972006924
2352,23.52,0.41463548061213623
2353,23.53,0.4152516184247949
2354,23.54,0.4158680213459199
2355,23.55,0.41648468756011775
2356,23.56,0.41710161524874717
2357,23.57,0.41771880258993926
2358,23.58,0.4183362477586176
2359,23.59,0.4189539489265196
2360,23.6,0.41957190426221685
2361,23.61,0.42019011193113465
2362,23.62,0.42080857009557504
2363,23.63,0.42142727691473486
